Cluster 0{
[439.685,398.741,551.093]
(527.392,455.426,388.469)
(447.047,454.039,457.984)
(516.401,340.469,492.29)
(498.286,393.831,483.18)
(628.136,373.984,458.456)
(515.998,385.624,458.333)
(495.499,401.798,485.061)
(510.607,410.28,492.634)
(514.093,400.384,419.971)
(512.512,488.377,461.221)
(529.063,441.317,404.592)
(598.49,406.971,473.699)
(527.44,403.911,500.144)
(514.085,465.927,469.114)
(517.566,453.821,384.392)
(620.153,384.906,432.817)
(582.328,390.056,497.888)
}
Cluster 3{
[458.097,529.576,498.864]
(370.27,503.839,443.56)
(497.118,475.687,491.407)
(423.684,485.004,537.519)
(431.918,476.24,469.525)
(456.704,482.53,426.986)
(426.916,522.769,618.651)
(454.231,625.074,488.17)
(421.986,513.442,473.902)
(451.483,518.378,395.467)
(509.441,543.282,491.139)
(461.854,521.084,625.37)
(387.527,458.063,445.892)
(441.915,527.606,364.912)
(415.68,531.567,539.688)
(423.738,531.113,423.046)
(458.855,458.126,504.147)
(376.457,457.923,456.507)
(469.643,515.453,573.009)
(423.983,484.338,562.236)
(458.972,454.157,486.322)
(472.179,519.543,559.833)
(381.382,466.983,495.243)
(463.532,491.207,570.874)
(479.899,568.516,569.797)
(472.863,544.919,608.115)
(525.268,570.972,580.558)
(452.298,642.316,503.026)
(506.828,587.412,574.414)
(472.742,520.008,596.924)
(470.889,533.753,482.063)
(444.197,549.153,558.722)
(421.439,473.406,396.642)
(481.528,500.637,440.248)
(492.821,464.86,499.387)
(449.798,623.414,528.399)
(474.001,582.156,549.54)
(449.793,491.724,398.267)
(431.184,546.195,393.243)
(458.303,580.575,464.085)
(501.905,603.397,478.588)
(435.633,494.254,584.729)
(466.428,522.092,554.643)
(446.564,542.372,448.52)
(415.854,571.27,532.575)
(485.385,538.045,447.045)
(434.667,473.324,491.361)
(407.728,523.529,538.953)
(467.636,498.926,535.122)
(474.282,494.055,474.668)
(479.951,569.763,529.33)
(491.74,559.706,455.012)
(495.94,608.264,455.512)
(449.183,525.371,379.456)
(449.891,477.831,428.521)
(503.568,538.247,525.197)
(491.33,605.93,472.767)
(484.516,532.384,568.732)
(440.175,550.365,519.871)
(450.358,551.674,405.154)
(496.151,516.751,444.911)
(394.01,487.16,560.176)
(503.317,484.937,468.613)
(486.186,498.434,531.602)
(508.329,547.862,505.865)
(420.868,523.488,555.394)
(513.859,524.978,523.665)
(455.83,472.794,499.765)
(437.533,647.457,560.336)
(430.816,481.338,489.292)
(475.224,476.619,515.104)
(470.16,495.173,438.936)
(511.324,536.614,546.142)
(427.392,466.713,517.26)
(474.877,491.177,466.384)
(463.254,488.354,540.968)
(418.836,472.578,468.722)
(502.756,615.513,560.114)
(488.025,571.818,428.4)
(506.909,530.698,502.433)
(443.704,558.34,567.833)
(520.656,529.358,505.203)
(518.542,614.574,563.232)
(478.737,550.691,497.849)
(476.746,510.915,501.646)
(433.468,618.457,573.466)
(461.449,540.184,477.339)
(492.4,510.341,512.57)
(432.711,457.423,470.984)
(361.827,443.758,437.041)
(494.298,634.879,523.721)
(449.826,525.11,469.434)
(469.233,473.946,487.317)
(511.9,604.5,551.727)
(458.098,643.469,471.182)
(475.179,556.781,500.933)
(449.725,467.838,510.872)
(461.665,471.131,490.534)
(458.188,496.928,551.955)
(421.057,610.802,493.082)
(457.974,572.185,450.359)
(447.539,534.736,542.987)
(460.217,515.65,391.772)
(418.492,489.874,526.376)
(484.839,618.485,538.982)
(527.029,556.726,543.071)
(473.652,519.334,506.314)
(436.591,460.741,507.688)
(490.513,494.364,479.484)
(435.079,549.933,414.473)
(466.374,543.062,574.014)
(385.741,505.072,485.667)
(453.651,492.778,542.741)
(428.964,450.554,457.619)
(461.722,493.228,468.414)
(464.636,551.451,596.936)
(452.561,584.273,532.033)
(460.001,469.795,480.056)
(470.855,518.966,419.411)
(502.958,536.538,467.695)
(494.132,523.48,473.233)
(479.027,526.846,492.776)
(472.268,528.676,567.321)
(363.634,446.817,443.763)
(506.366,542.581,562.613)
(487.802,569.183,502.425)
(446.477,545.791,411.525)
(416.375,548.666,447.246)
(508.218,481.187,521.197)
(453.146,554.636,449.61)
(439.434,531.646,523.056)
(473.526,539.845,532.365)
(487.48,542.916,572.118)
(505.273,607.334,546.006)
(489.215,497.609,474.659)
(500.65,608.743,474.286)
(456.93,466.514,499.437)
(491.468,492.278,499.82)
(475.236,514.454,439.831)
(472.802,572.055,579.311)
(433.911,553.308,443.898)
(477.229,516.441,473.613)
(383.522,512.352,462.359)
(419.658,514.905,485.033)
(508.308,490.005,461.319)
(431.857,568.247,507.022)
(453.092,529.297,496.534)
(449.23,506.967,428.833)
(504.777,566.834,547.071)
(447.182,529.174,496.272)
(445.13,502.824,416.399)
(429.538,482.977,388.76)
(480.588,481.213,487.839)
(455.838,568.988,475.157)
(381.998,465.2,489.096)
(428.15,469.84,454.729)
(490.542,497.708,497.047)
(469.811,534.678,554.651)
(429.588,545.847,540.681)
(468.003,526.588,514.379)
(441.009,628.586,546.757)
(418.677,514.345,440.748)
(492.018,551.932,590.408)
(450.862,493.547,400.099)
(439.807,506.487,559.793)
(441.12,487.142,576.688)
(433.196,544.596,569.676)
(422.672,574.515,506.483)
(469.881,539.885,567.172)
(443.322,556.255,551.718)
(495.725,508.99,459.539)
(442.294,485.014,515.05)
(433.722,513.152,523.407)
(438.378,621.542,554.245)
(483.779,490.509,448.135)
(427.879,482.412,521.629)
(498.437,624.02,510.457)
(445.415,522.371,631.293)
(447.326,519.425,538.727)
(454.783,491.515,462.382)
(404.072,488.378,519.141)
(446.924,462.662,468.612)
(479.37,484.242,522.98)
(428.625,551.341,349.629)
(433.478,521.548,437.364)
(462.439,620.626,438.718)
(483.345,511.819,418.301)
(453.578,541.914,469.472)
(444.073,542.847,559.736)
(465.032,504.221,417.918)
(418.146,574.053,406.381)
(470.585,474.565,447.321)
(473.266,622.591,531.281)
(478.869,535.522,401.305)
(479.205,485.154,550.953)
(437.921,465.868,473.005)
(492.305,639.126,536.889)
(506.681,533.189,498.826)
(481.574,518.942,399.063)
(448.694,513.939,555.185)
(450.049,612.133,423.512)
(424.876,494.368,505.956)
(398.825,469.14,484.381)
(497.019,531.237,454.232)
(418.469,597.202,522.664)
(500.137,497.201,500.641)
(465.217,521.087,573.952)
(447.733,480.006,543.735)
(433.17,476.785,541.353)
(454.783,568.732,369.743)
(500.947,529.167,453.208)
(477.541,552.73,465.322)
(427.916,511.998,397.608)
(481.717,498.242,479.119)
(439.103,495.151,486.346)
(411.795,474.716,491.732)
(473.209,625.237,536.557)
(468.07,549.815,418.123)
(499.639,539.212,451.39)
(477.669,470.452,476.977)
(360.227,492.97,427.852)
(431.309,482.595,429.961)
(434.409,570.712,401.41)
(458.888,555.483,562.77)
(416.907,518.784,460.128)
(416.486,484,471.565)
(502.288,580.589,492.332)
(471.597,489.963,556.015)
(470.273,610.577,411.896)
(458.13,598.862,452.244)
(445.462,480.426,544.192)
(437.025,467.318,452.098)
(520.695,543.897,522.908)
(475.607,499.156,506.263)
(453.127,566.231,578.526)
(437.896,539.01,495.069)
(411.757,509.92,592.274)
(455.999,504.641,538.807)
(414.924,597.98,407.997)
(416.445,646.177,489.45)
(458.057,530.402,468.857)
(488.458,473.333,478.343)
(450.792,479.6,485.033)
(454.861,511.865,615.258)
(480.381,534.704,446.62)
(451.081,648.762,477.885)
(455.808,533.243,500.992)
(391.417,466.003,455.964)
(435.038,602.886,477.024)
(449.349,537.093,507.453)
(505.421,516.676,492.908)
(405.859,494.317,526.07)
(510.693,509.283,514.4)
(419.287,515.168,606.377)
(418.911,526.034,591.309)
(476.61,616.486,501.699)
(480.251,556.158,494.387)
(502.948,503.495,478.3)
(397.657,515.973,559.5)
(453.888,463.506,496.423)
(404.446,531.738,596.551)
(489.557,531.01,576.785)
(439.186,628.338,593.97)
(442.243,474.663,498.75)
(427.088,524.927,653.937)
(484.356,479.842,512.861)
(437.934,572.239,464.007)
(402.6,476.365,455.363)
(430.178,562.555,509.219)
(484.194,566.814,477.968)
(497.184,511.957,430.519)
(494.755,497.192,502.369)
(482.087,609.76,570.613)
(502.399,552.53,468.787)
(464.179,557.847,415.57)
(376.366,507.744,470.977)
(493.304,526.455,473.992)
(454.658,613.953,408.33)
(486.309,482.028,520.852)
(459.136,494.751,464.028)
(439.467,464.877,442.623)
(430.854,507.052,567.247)
(458.953,515.457,443.292)
(490.91,530.846,584.769)
(426.445,516.536,567.588)
(432.467,469.261,420.008)
(459.138,489.629,493.237)
(520.344,566.884,578.405)
(488.2,482.656,517.782)
(473.167,540.049,546.313)
(462.079,506.933,534.176)
(453.826,463.199,519.775)
(496.525,541.544,582.496)
(465.067,455.419,499.773)
(498.585,509.687,560.741)
(478.957,636.348,519.732)
(453.114,527.475,633.971)
(436.299,638.728,518.022)
(487.849,537.487,404.761)
(463.771,560.219,503.855)
(456.754,587.368,568.596)
(517.466,518.236,519.955)
(464.955,534.833,403.548)
(495.579,503.443,488.764)
(475.298,482.06,488.289)
(457.382,626.841,554.169)
(482.329,525.009,451.441)
(493.131,584.231,483.053)
(426.948,630.413,471.153)
(482.042,488.992,534.251)
(494.699,529.271,560.615)
(468.148,488.855,574.751)
(470.666,473.816,509.242)
(508.949,558.794,480.325)
(394.573,463.03,437.568)
(433.596,471.063,468.797)
(481.645,481.571,497.937)
(468.287,554.196,376.698)
(453.188,569.231,488.1)
(478.556,542.58,517.175)
(467.814,535.033,475.692)
(415.623,502.623,536.078)
(416.7,522.024,612.986)
(520.991,552.634,545.99)
(495.199,501.553,561.198)
(432.396,544.65,526.618)
(486.139,549.784,479.921)
(388.484,492.528,531.372)
(452.894,505.181,429.559)
(416.906,597.567,536.221)
(437.211,549.317,470.647)
(420.402,642.444,510.475)
(434.144,503.131,412.505)
(438.081,495.254,506.355)
(419.424,502.607,561.629)
(414.678,502.41,502.399)
(496.083,532.123,566.625)
(414.021,469.857,414.836)
(476.317,481.797,546.601)
(381.534,513.814,455.856)
(445.032,638.498,440.787)
(484.144,475.056,513.178)
(491.435,495.295,537.252)
(436.104,480.162,478.428)
(496.849,537.491,524.138)
(405.726,532.383,510.894)
(465.896,619.803,569.104)
(496.661,496.212,438.188)
(504.756,534.241,487.127)
(442.385,448.477,473.48)
(409.431,522.5,624.788)
(477.927,540.912,555.458)
(490.037,505.233,415.785)
(495.122,497.948,524.75)
(446.364,464.257,463.976)
(430.52,505.777,498.998)
(420.85,497.646,447.528)
(482.844,561.062,559.556)
(442.675,551.295,402.289)
(434.846,478.252,531.378)
(432.276,503.382,533.765)
(467.83,513.224,543.4)
(467.938,516.337,598.593)
(473.712,490.648,560.747)
(446.367,571.92,432.14)
(423.674,491.365,495.241)
(430.514,474.567,499.985)
(368.751,467.793,464.045)
(386.7,495.66,577.638)
(487.422,477.162,460.794)
(429.663,495.136,492.952)
(388.786,480.797,442.012)
(508.199,579.009,509.543)
(505.452,597.192,515.99)
(466.771,634.572,506.459)
(489.45,478.869,489.847)
(503.781,542.305,487.061)
(438.864,506.074,466.56)
(449.917,582.695,529.908)
(398.156,507.139,514.891)
(419.583,610.178,560.023)
(444.714,644.313,443.53)
(495.55,558.623,488.747)
(451.727,506.597,531.837)
(485.654,513.656,475.932)
(446.435,616.312,475.664)
(488.17,602.642,506.978)
(486.394,515.094,588.95)
(457.142,647.409,552.656)
(441.932,522.489,503.247)
(451.653,520.044,395.943)
(437.721,519.669,428.791)
(417.826,614.73,411.789)
(468.091,601.411,445.6)
(436.499,508.807,528.14)
(424.2,510.129,413.239)
(420.893,479.719,522.243)
(488.706,497.439,517.623)
(476.98,588.74,442.765)
(473.121,550.72,566.973)
(418.339,505.162,579.919)
(474.74,520.36,591.257)
(456.254,515.656,550.698)
(462.133,507.17,438.926)
(477.507,507.384,571.412)
(456.697,481.142,456.727)
(415.915,536.558,470.797)
(520.432,522.061,529.499)
(454.599,530.094,421.02)
(479.787,525.44,392.369)
(510.848,494.818,484.526)
(481.213,555.226,433.514)
(432.332,593.716,424.102)
(438.799,472.224,524.44)
(491.566,531.897,449.068)
(431.032,573.026,535.552)
(464.169,481.967,466.326)
(480.534,490.336,488.635)
(494.238,588.274,456.594)
(482.196,486.265,537.099)
(411.436,476.264,432.403)
(498.906,490.356,507.073)
(432.08,640.816,452.312)
(387.147,487.209,440.277)
(418.088,545.352,574.625)
(420.189,534.441,400.827)
(454.81,545.526,500.266)
(454.503,474.853,490.277)
(418.214,579.247,551.872)
(440.372,477.658,436.024)
(429.172,503.377,418.035)
(479.082,516.506,400.418)
(454.866,468.64,485.266)
(487.747,475.554,481.549)
(462.154,546.725,465.515)
(464.151,512.148,368.092)
(483.404,492.341,432.648)
(477.875,521.778,528.899)
(435.445,599.075,498.238)
(504.539,621.946,571.941)
(462.336,542.034,518.555)
(497.653,510.249,538.752)
(499.872,513.03,479.078)
(442.376,489.117,540.672)
(459.924,535.164,386.868)
(498.992,499.808,550.125)
(454.978,545.053,479.936)
(420.398,474.235,505.974)
(491.619,631.73,541.762)
(461.523,512.327,495.538)
(487.911,524.096,568.937)
(458.816,600.015,532.039)
(467.274,484.22,501.197)
(454.288,587.987,573.067)
(460.52,526.77,542.961)
(479.296,588.678,462.054)
(481.922,550.058,489.191)
(467.243,523.868,520.338)
(498.286,512.964,523.844)
(473.016,515.446,495.722)
(507.414,600.533,525.302)
(403.083,515.27,570.15)
(444.74,479.422,424.452)
(520.78,580.172,539.636)
(430.199,486.279,447.809)
(495.021,624.55,543.317)
(432.329,537.235,530.055)
(436.306,453.692,457.472)
(407.538,472.73,435.191)
(463.215,454.433,482.218)
(455.188,454.945,487.297)
(425.749,477.244,424.649)
(480.013,503.621,528.994)
(430.916,449.716,477.878)
(502.812,588.656,572.12)
(490.27,553.851,603.682)
(461.496,522.531,446.719)
(437.579,643.192,489.025)
(471.377,485.573,433.972)
(442.121,540.485,499.285)
(413.664,503.73,602.802)
(454.212,554.256,530.086)
(499.137,505.572,480.487)
(414.3,472.025,482.291)
(462.238,543.576,518.846)
(503.281,587.537,503.623)
(525.337,632.207,559.341)
(442.059,486.926,550.342)
(493.854,553.365,464.905)
(496.623,517.653,576.244)
(449.518,550.524,531.7)
(369.393,483.703,545.835)
(415.598,641.542,492.383)
(498.054,468.321,507.428)
(439.898,577.462,432.268)
(421.038,559.46,539.411)
(456.463,545.176,566.952)
(472.312,560.264,557.307)
(420.313,635.214,412.583)
(428.325,567.987,389.875)
(504.652,566.667,479.028)
(499.004,532.52,471.865)
(439.438,521.435,534.179)
(393.147,490.665,520.124)
(429.979,545.256,535.702)
(478.002,504.717,430.841)
(476.837,541.507,517.432)
(405.02,526.337,504.816)
(423.991,554.802,553.42)
(446.642,461.889,448.724)
(459.062,508.301,455.354)
(437.16,477.747,517.401)
(491.302,493.422,455.091)
(527.319,524.107,523.775)
(417.373,588.148,522.484)
(419.795,605.888,465.351)
(438.221,514.479,500.789)
(362.955,471.56,457.62)
(501.295,486.137,499.798)
(426.538,536.866,466.304)
(436.741,497.026,486.125)
(388.076,470.894,515.131)
(494.793,471.249,495.789)
(467.12,511.312,532.807)
(474.784,578.426,444.433)
(439.466,486.428,569.592)
(479.782,507.69,445.545)
(475.345,609.784,507.75)
(499.142,497.122,438.007)
(456.204,596.699,401.018)
(478.964,537.746,505.546)
(473.02,583.241,497.41)
(479.499,517.137,427.447)
(482.224,478.307,471.797)
(371.939,512.159,598.671)
(464.586,475.678,481.741)
(482.423,490.945,445.155)
(442.755,514.219,447.474)
(467.77,508.756,546.578)
(465.363,540.338,478.379)
(481.682,632.935,539.795)
(410.674,529.148,536.342)
(431.134,455.442,491.526)
(476.748,503.011,453.406)
(372.534,499.718,583.054)
(360.723,477.858,419.931)
(476.701,535.367,500.065)
(484.867,572.946,459.487)
(496.789,640.462,530.264)
(514.436,649.282,521.168)
(446.873,469.768,493.349)
(494.555,522.238,571.331)
(439.27,546.504,546.831)
(435.96,529.17,428.845)
(465.511,648.946,476.512)
(424.424,577.071,423.571)
(435.251,519.17,564.464)
(490.207,487.804,481.023)
(506.432,596.559,483.648)
(520.192,557.617,558.669)
(441.262,642.556,587.116)
(433.142,548.501,474.264)
(456.012,513.742,444.716)
(489.816,610.028,538.127)
(454.335,491.866,534.074)
(440.851,472.623,454.842)
(484.08,611.225,592.951)
(470.041,520.1,527.842)
(441.862,554.731,367.456)
(439.975,502.46,424.964)
(422.647,557.719,562.857)
(360.112,514.175,456.774)
(498.148,534.011,517.169)
(443.041,558.776,445.097)
(439.235,524.907,513.812)
(428.081,500.894,455.819)
(482.992,475.728,538.229)
(470.163,546.29,507.374)
(377.26,462.384,443.653)
(467.292,473.652,520.144)
(423.089,573.625,464.218)
(475.151,550.095,412.748)
(469.236,532.898,449.83)
(439.541,474.569,488.836)
(459.584,539.5,501.118)
(431.046,562.518,423.122)
(448.525,464.039,506.4)
(427.508,549.027,460.843)
(416.225,581.907,459.893)
(459.266,480.353,510.527)
(479.933,506.296,563.557)
(464.047,505.738,593.112)
(505.47,515.7,562.549)
(509.911,554.36,506.987)
(507.904,540.078,509.521)
(508.042,549.609,591.91)
(429.918,536.139,424.775)
(478.418,549.881,483.722)
(427.126,579.38,431.714)
(489.105,506.368,564.056)
(441.229,519.673,596.556)
(463.542,582.489,428.11)
(490.346,549.447,451.746)
(473.365,489.631,550.584)
(485.196,490.732,457.364)
(434.749,601.105,538.986)
(447.264,581.358,586.655)
(450.25,499.457,487.149)
(478.548,461.378,525.026)
(453.891,531.958,608.966)
(473.012,539.997,445.367)
(449.002,483.238,528.729)
(416.93,519.542,482.805)
(452.188,520.997,641.051)
(410.429,526.308,535.436)
(482.333,572.287,493.795)
(462.003,474.99,460.743)
(510.845,521.124,519.973)
(418.191,499.876,578.506)
(461.977,508.188,442.191)
(505.154,510.599,551.521)
(416.769,493.22,584.333)
(472.326,530.409,537.325)
(491.128,537.721,423.512)
(468.831,524.812,442.168)
(488.708,643.963,466.734)
(479.672,542.136,517.307)
(368.029,454.887,430.093)
(450.599,489.497,524.698)
(444.58,553.064,494.812)
(494.109,553.002,445.549)
(477.711,501.638,585.577)
(428.045,471.769,454.429)
(424.497,582.752,457.688)
(464.462,629.309,507.681)
(422.892,572.476,571.015)
(481.836,627.152,427.044)
(473.257,589.308,536.396)
(456.478,571.652,519.853)
(383.041,510.013,491.968)
(439.015,542.804,536.124)
(493.471,518.479,479.14)
(519.042,524.501,528.587)
(471.923,529.921,410.682)
(426.003,537.61,544.485)
(476.117,602.454,432.122)
(385.162,509.344,552.363)
(437.282,515.381,366.576)
(504.458,527.424,551.462)
(467.062,530.593,431.323)
(408.702,495.893,470.637)
(414.236,498.768,597.224)
(442.184,615.365,539.557)
(508.249,506.078,461.575)
(423.005,518.518,463.941)
(439.81,612.792,442.196)
(476.466,483.122,475.732)
(505.031,494.345,504.98)
(358.189,500.137,558.515)
(448.561,536.882,478.724)
(443.111,508.767,490.948)
(465.012,644.369,415.689)
(481.277,471.791,501.793)
(441.185,510.772,558.404)
(396.288,489.325,500.094)
(534.225,606.779,586.39)
(488.061,503.457,521.03)
(448.193,498.406,472.571)
(477.6,509.437,564.202)
(452.29,477.283,428.721)
(430.597,502.638,433.206)
(493.625,535.625,494.761)
(461.036,567.646,435.672)
(422.963,600.003,529.857)
(506.045,477.044,508.398)
(414.785,639.511,477.176)
(436.354,496.314,415.573)
(444.818,459.077,485.354)
(473.117,518.916,394.44)
(465.361,556.772,561.091)
(415.055,503.797,561.229)
(404.49,525.443,512.612)
(484.628,547.145,536.036)
(488.457,487.659,540.93)
(526.668,567.995,536.244)
(477.834,620.531,469.48)
(455.163,478.698,529.5)
(450.84,502.372,435.912)
(455.95,504.72,507.277)
(466.401,634.089,413.624)
(506.717,548.959,494.956)
(456.969,628.624,429.425)
(462.957,559.613,412.386)
(472.74,550.925,461.815)
(479.372,496.855,461.076)
(457.754,489.989,473.435)
(528.584,540.606,552.649)
(435.387,524.587,397.591)
(459.088,506.825,448.824)
(441.124,533.019,445.535)
(428.545,560.633,530.547)
(455.003,514.346,423.967)
(424.18,476.751,527.186)
(447.03,503.203,552.035)
(506.243,520.706,482.749)
(475.807,474.945,479.333)
(419.724,508.337,488.524)
(517.552,494.626,496.558)
(451.932,556.453,452.664)
(409.233,521.144,553.894)
(484.717,506.333,444.081)
(473.863,551.547,447.636)
(439.17,481.48,468.753)
(470.008,508.015,581.014)
(491.079,514.137,473.036)
(431.996,555.536,491.478)
(498.606,613.216,566.923)
(435.083,520.288,479.392)
(460.504,642.053,442.711)
(502.125,531.242,526.041)
(512.477,489.511,496.472)
(405.137,537.881,556.558)
(522.281,616.028,559.164)
(463.169,594.154,462.685)
(495.791,505.791,460.918)
(461.474,516.556,524.268)
(481.481,532.243,474.92)
(455.885,510.663,460.379)
(485.389,645.096,474.935)
(485.269,512.758,570.556)
(461.445,476.602,462.145)
(521.587,542.018,558.787)
(465.769,520.938,519.888)
(451.083,457.462,461.217)
(442.41,584.148,398.256)
(434.516,492.6,376.927)
(415.55,455.092,454.895)
(429.124,590.507,508.789)
(500.366,515.293,501.842)
(475.124,469.202,512.296)
(467.014,469.621,489.362)
(421.153,509.192,468.055)
(417.121,486.249,554.946)
(441.195,488.471,480.056)
(459.23,549.522,524.887)
(467.023,567.041,548.75)
(488.065,499.754,518.091)
(451.173,544.133,470.569)
(368.414,486.13,422.197)
(491.695,501.502,503.713)
(457.718,555.603,419.081)
(460.64,508.454,425.283)
(417.493,527.22,609.784)
(471.362,610.928,483.483)
(418.005,545.497,557.842)
(471.804,554.233,445.446)
(495.345,494.403,523.139)
(487.969,560.272,534.52)
(449.952,506.325,511.696)
(473.498,596.871,589.02)
(480.454,490.89,485.271)
(479.632,537.662,499.22)
(511.133,620.17,570.994)
(379.315,458.918,464.474)
(435.094,486.138,442.249)
(497.282,559.256,491.936)
(461.786,483.856,420.309)
(431.226,579.307,423.773)
(435.024,557.291,519.622)
(498.089,625.197,534.217)
(459.266,461.112,467.862)
(432.078,521.886,514.568)
(485.082,518.785,491.92)
(472.649,509.758,506.732)
(510.683,534.639,506.107)
(415.015,597.836,403.863)
(372.43,461.315,454.943)
(410.141,506.918,466.68)
(478.067,507.047,566.153)
(503.621,536.887,451.078)
(525.097,552.654,546.224)
(491.386,587.459,542.498)
(516.029,512.488,479.848)
(430.156,487.584,415.373)
(463.431,489.825,469.865)
(472.805,472.82,464.303)
(508.644,522.505,521.835)
(457.258,601.343,396.036)
(469.197,545.925,638.582)
(469.162,564.003,495.067)
(486.93,465.273,528.113)
(445.733,472.997,474.8)
(469.53,488.074,514.573)
(511.411,487.188,508.396)
(450.831,558.327,386.606)
(449.627,487.663,436.193)
(469.93,456.108,500.579)
(462.011,639.533,543.598)
(430.13,564.476,553.999)
(439.955,479.793,457.892)
(435.628,492.293,572.223)
(485.945,513.246,552.685)
(484.783,507.574,477.502)
(417.589,505.395,587.982)
(430.024,592.131,498.145)
(487.343,551.844,537.093)
(412.127,497.856,450.474)
(465.487,554.178,444.731)
(364.104,489.239,417.56)
(431.051,628.419,538.269)
(495.955,580.472,581.82)
(426.33,467.981,485.003)
(456.977,530.566,439.882)
(492.302,529.562,590.089)
(474.989,575.703,592.707)
(459.537,541.82,543.089)
(421.458,475.264,436.627)
(487.108,519.071,439.523)
(460.751,509.578,427.656)
(415.688,462.709,473.745)
(441.595,573.23,549.499)
(465.5,583.622,471.41)
(382.951,499.941,443.647)
(533.705,576.063,571.32)
(476.057,588.16,563.381)
(469.956,527.784,532.763)
(452.462,638.62,526.533)
(510.332,484.669,490.919)
(479.796,494.949,489.184)
(513.155,538.074,555.537)
(486.742,488.778,526.762)
(482.821,531.38,509.848)
(415.477,546.277,631.191)
(470.367,548.355,516.173)
(518.144,557.626,569.266)
(453.862,500.164,573.629)
(478.99,511.847,581.133)
(476.847,520.135,482.545)
(448.209,469.032,506.923)
(438.646,506.093,427.179)
(510.739,553.642,590.204)
(429.381,500.639,515.206)
(463.895,562.748,543.593)
(510.157,539.585,574.718)
(466.149,557.631,562.809)
(502.709,541.256,546.419)
(488.413,481.105,495.866)
(439.067,620.157,506.142)
(362.367,505.252,469.199)
(431.402,486.685,537.116)
(372.707,506.079,567.984)
(480.062,481.248,542.408)
(449.023,560.556,419.714)
(451.415,602.542,494.147)
(434.907,493.797,482.919)
(506.953,565.701,477.629)
(485.531,483.511,452.426)
(430.416,567.04,585.692)
(395.236,474.391,425.536)
(482.228,504.401,569.131)
(502.519,492.942,454.931)
(467.334,589.356,454.246)
(362.491,509.533,536.421)
(487.931,549.297,454.151)
(493.772,471.053,506.138)
(430.342,528.316,583.992)
(430.236,561.225,558.784)
(445.639,545.174,581.829)
(483.517,545.665,461.075)
(358.009,490.917,476.668)
(507.239,507.273,459.976)
(479.184,553.373,479.265)
(510.62,519.849,540.562)
(388.501,514.967,548.179)
(435.778,624.453,494.283)
(524.314,586.204,580.236)
(485.072,543.299,543.943)
(471.299,542.359,369.853)
(429.359,537.896,471.394)
(466.399,543.046,452.438)
(465.073,500.726,497.265)
(491.868,506.738,449.223)
(422.476,510.866,554.321)
(474.054,571.944,493.489)
(428.496,508.248,480.956)
(478.512,602.125,413.107)
(502.16,497.383,494.549)
(463.188,505.772,530.108)
(397.395,498.528,507.689)
(444.364,503.317,515.968)
(490.34,516.117,496.918)
(498.181,545.605,553.196)
(360.616,500.585,420.981)
(398.538,473.459,416.4)
(464.718,513.643,602.348)
(422.365,543.923,477.096)
(512.2,567.172,553.421)
(485.567,627.355,527.834)
(450.782,584.31,426.28)
(469.867,530.44,472.353)
(471.951,636.25,532.401)
(531.993,534.656,541.416)
(483.545,467.745,490.966)
(429.242,495.2,499.919)
(474.326,472.401,477.609)
(460.221,488.331,412.861)
(452.406,584.337,420.787)
(483.8,487.423,535.206)
(433.658,533.652,505.462)
(394.492,466.326,421.208)
(434.524,494.969,581.878)
(507.606,526.532,488.98)
(438.258,462.857,462.794)
(452.049,452.807,493.223)
(486.186,504.7,404.154)
(362.354,510.243,446.885)
(505.723,572.421,556.807)
(459.526,524.018,401.187)
(448.737,535.628,469.855)
(433.076,622.29,422.328)
(473.949,503.901,410.875)
(443.617,530.32,575.009)
(464.615,642.975,478.226)
(435.171,499.93,551.214)
(449.765,530.504,487.353)
(426.939,499.009,544.426)
(444.053,515.507,514.569)
(499.869,480.029,506.24)
(464.194,491.586,542.844)
(526.155,629.954,579.901)
(462.683,565.911,521.324)
(453.227,502.668,528.35)
(441.025,480.219,451.475)
(529.263,549.254,554.096)
(459.727,639.353,401.359)
(410.17,463.926,471.173)
(510.007,502.086,496.393)
(504.78,555.731,466.118)
(438.547,540.675,558.928)
(437.491,515.627,398.55)
(522.425,540.182,532.921)
(492.583,539.889,472.352)
(454.388,499.653,531.918)
(465.567,529.246,550.426)
(458.205,561.006,544.394)
(421.015,518.699,498.389)
(436.261,547.026,460.88)
(453.76,571.598,448.286)
(467.813,504.996,529.635)
(466.458,478.412,542.569)
(520.288,553.783,549.076)
(490.112,503.144,497.314)
(460.772,489.399,589.529)
(430.895,559.234,544.657)
(429.483,536.367,544.293)
(469.433,510.697,428.764)
(422.23,601.897,482.803)
(506.651,546.428,558.289)
(476.566,517.507,552.088)
(484.424,514.871,482.857)
(498.404,537.209,526.525)
(475.83,542.403,542.608)
(442.212,611.552,583.977)
(362.503,457.067,411.923)
(473.368,534.665,594.235)
(478.733,505.078,505.282)
(475.627,608.846,481.103)
(422.596,495.437,518.685)
(436.719,501.411,412.888)
(440.776,521.723,573.118)
(474.402,491.737,516.793)
(444.553,530.421,600.577)
(429.913,587.948,532.128)
(448.484,480.588,493.375)
(477.425,521.72,560.628)
(375.009,443.927,437.015)
(449.033,541.424,525.311)
(445.017,555.376,503.599)
(492.101,513.426,457.592)
(491.105,545.341,537.813)
